Phone Number,Spam Classification,Caller Type,Number of Reports,Call Frequency,Location,Time of Call,Duration (seconds),User Review,Confidence Score (%),Last Report Date,Reported by Verified Users,Conversation Text
6987633612,Not Spam,Service,0,1,Unknown,Afternoon,367,Normal call,41,2024-06-14,True,This is about your recent purchase.
6109688226,Not Spam,None,0,0,Mumbai,Morning,404,Business call,38,2024-10-19,True,"Hello, calling to confirm your appointment."
7951549413,Not Spam,Personal,0,0,Kolkata,Evening,119,Important call,34,2024-10-16,False,Your requested callback about the service issue.
6270892498,Spam,Telemarketer,1,11,Unknown,Night,453,Suspicious call,66,2024-04-13,False,"Hello, we're offering a great deal on credit cards with zero annual fees!"
6492837899,Not Spam,Service,0,0,Ahmedabad,Morning,1165,OK,40,2025-01-12,False,"Hello, calling to confirm your appointment."
7363451476,Not Spam,Business,0,1,Hyderabad,Morning,276,Helpful service,53,2024-11-03,False,This is your delivery service.
7872002677,Not Spam,Personal,0,0,Unknown,Evening,524,Normal call,45,2024-12-16,False,Calling from your doctor's office.
6090377433,Not Spam,Personal,0,0,Unknown,Morning,559,OK,8,2024-03-09,False,This is your bank calling to verify a transaction.
9036445465,Spam,Scammer,12,4,Unknown,Night,345,Suspicious call,68,2024-04-03,False,This is regarding your car's extended warranty.
8051636352,Not Spam,None,0,0,Mumbai,Morning,223,OK,18,2024-07-06,False,"Hello, calling to confirm your appointment."
8584296048,Not Spam,None,0,0,Unknown,Morning,86,Helpful service,18,2024-09-13,False,Important information about your service.
6063481012,Not Spam,Personal,0,0,Jaipur,Afternoon,382,Genuine call,25,2024-05-20,False,"Hi, this is regarding your job application."
6630375040,Spam,Unknown,3,0,Unknown,Afternoon,99,Telemarketing spam,61,2024-07-28,False,We have an exclusive offer for you today.
6199990591,Not Spam,None,0,0,Unknown,Afternoon,312,Business call,25,2024-07-27,True,This is your delivery service.
7740978515,Spam,Unknown,5,0,Kolkata,Night,280,Telemarketing spam,79,2024-08-28,False,We have an exclusive offer for you today.
9270900278,Spam,Scammer,3,0,Unknown,Evening,1015,Telemarketing spam,83,2024-05-10,False,We're calling about your account.
8641126699,Not Spam,None,0,0,Mumbai,Morning,372,Business call,24,2024-04-10,False,Your requested callback about the service issue.
8439035095,Not Spam,Service,0,0,Unknown,Morning,499,Helpful service,36,2024-02-07,True,"Hello, calling to confirm your appointment."
9477456120,Not Spam,Business,0,0,Chennai,Morning,508,Business call,37,2024-11-02,False,Calling regarding your recent inquiry.
9140913851,Not Spam,Personal,0,0,Hyderabad,Afternoon,444,Genuine call,38,2024-06-30,True,"Hi, this is regarding your job application."
9784971814,Not Spam,Business,0,1,Unknown,Night,575,OK,32,2024-05-19,False,"Hello, calling to confirm your appointment."
6347735026,Not Spam,None,0,0,Mumbai,Afternoon,481,Business call,43,2024-09-26,False,This is your bank calling to verify a transaction.
9168085566,Not Spam,Personal,0,0,Hyderabad,Evening,135,Expected call,16,2024-09-20,False,Important information about your service.
6148410477,Not Spam,Personal,0,0,Hyderabad,Night,374,Helpful service,8,2024-10-22,True,This is about your recent purchase.
7027070652,Not Spam,Personal,0,0,Chennai,Morning,940,Important call,30,2025-01-09,False,This is your delivery service.
9193698630,Not Spam,Service,0,0,Bangalore,Evening,163,Business call,24,2024-08-09,False,"Hi, this is regarding your job application."
9901212633,Not Spam,Personal,0,0,Pune,Afternoon,143,OK,51,2024-04-18,True,Calling from your doctor's office.
6942449341,Spam,Survey,8,0,Unknown,Morning,434,Scam alert,75,2024-07-21,False,We're gathering customer feedback.
6940642544,Not Spam,Personal,0,1,Mumbai,Night,408,Normal call,24,2024-06-22,False,About your recent service request.
8766620937,Not Spam,Business,0,0,Chennai,Night,43,Business call,48,2024-04-02,True,"Hi, this is regarding your job application."
8309608260,Not Spam,None,0,0,Delhi,Evening,322,Important call,28,2024-11-30,False,About your recent service request.
8293905146,Not Spam,Service,0,0,Unknown,Morning,485,OK,33,2024-06-01,False,"Hello, calling to confirm your appointment."
8426660339,Not Spam,None,0,0,Unknown,Afternoon,185,Expected call,21,2024-06-10,False,This is your delivery service.
8384156224,Not Spam,Business,0,0,Bangalore,Night,424,Business call,50,2024-01-30,True,"Hello, calling to confirm your appointment."
9534629201,Not Spam,Service,0,0,Kolkata,Afternoon,416,Genuine call,34,2024-06-18,True,This is your bank calling to verify a transaction.
8899833743,Not Spam,Personal,0,0,Unknown,Evening,31,OK,39,2024-07-08,False,Calling from your doctor's office.
6476548615,Not Spam,Service,0,1,Kolkata,Evening,99,OK,30,2024-03-08,False,This is your delivery service.
6718273601,Not Spam,Personal,0,1,Delhi,Night,527,OK,21,2024-10-08,False,"Hi, this is regarding your job application."
8282190586,Not Spam,Service,0,0,Pune,Night,143,Genuine call,32,2024-10-28,True,Calling from your doctor's office.
6228918395,Not Spam,Personal,0,0,Unknown,Evening,208,Normal call,19,2024-07-09,False,This is your bank calling to verify a transaction.
6411837801,Not Spam,None,0,0,Kolkata,Morning,40,Important call,11,2024-09-07,False,Important information about your service.
8771194749,Spam,Survey,3,11,Unknown,Night,291,Annoying call,73,2024-07-18,True,Your opinion matters to us.
8970291159,Not Spam,Business,0,0,Bangalore,Morning,875,Normal call,47,2024-04-13,False,This is about your recent purchase.
9399066187,Not Spam,None,0,0,Hyderabad,Evening,112,Normal call,41,2024-06-17,True,Following up on your inquiry.
9378576517,Spam,Survey,2,5,Pune,Afternoon,552,Scam alert,47,2024-10-24,False,We're gathering customer feedback.
8961870311,Not Spam,Personal,0,0,Mumbai,Afternoon,42,Normal call,52,2024-02-01,True,Following up on your inquiry.
8517711799,Not Spam,None,0,0,Ahmedabad,Afternoon,121,Business call,26,2024-07-11,False,About your recent service request.
9935261931,Not Spam,Personal,0,0,Chennai,Morning,280,Helpful service,29,2024-09-14,True,About your recent service request.
6190606934,Spam,Fraudulent Service,2,3,Kolkata,Morning,442,Scam alert,66,2024-06-03,True,Your computer might be infected.
7634486921,Spam,Survey,7,0,Jaipur,Evening,425,Unwanted sales,74,2024-03-13,False,Your opinion matters to us.
6634684336,Not Spam,Service,0,0,Mumbai,Morning,551,Helpful service,14,2024-06-09,False,"Hello, calling to confirm your appointment."
8470318969,Not Spam,Personal,0,0,Mumbai,Night,36,Normal call,26,2024-12-06,False,This is your bank calling to verify a transaction.
7326151941,Not Spam,Personal,0,0,Hyderabad,Afternoon,511,OK,34,2024-07-30,True,Following up on your inquiry.
7575753685,Spam,Scammer,7,0,Unknown,Evening,359,Scam alert,63,2024-03-26,False,Important notice about your account security.
6804368421,Spam,Survey,11,0,Unknown,Afternoon,294,Suspicious call,85,2024-01-29,False,Can you spare 5 minutes for a survey?
6158147083,Not Spam,None,0,3,Unknown,Morning,418,Helpful service,36,2024-10-14,False,Your requested callback about the service issue.
6601750727,Not Spam,Business,0,0,Jaipur,Morning,755,Genuine call,28,2025-01-24,False,"Hi, this is regarding your job application."
6411131688,Spam,Fraudulent Service,3,2,Ahmedabad,Afternoon,326,Telemarketing spam,74,2024-12-28,True,Your social security number needs verification.
7838988217,Not Spam,Service,0,0,Chennai,Morning,378,Normal call,26,2024-03-25,False,About your recent service request.
7950724551,Not Spam,Personal,0,0,Unknown,Morning,550,Helpful service,9,2024-07-19,False,Following up on your inquiry.
6625281976,Spam,Survey,6,1,Unknown,Morning,170,Not sure,73,2025-01-21,True,Your opinion matters to us.
7565616732,Not Spam,None,0,2,Mumbai,Evening,422,Genuine call,53,2024-06-02,True,This is a follow-up call.
9956727817,Not Spam,None,0,0,Unknown,Morning,32,Genuine call,10,2024-06-25,False,Following up on your inquiry.
6404025020,Spam,Unknown,1,1,Unknown,Night,204,Suspicious call,50,2024-09-22,False,Are you interested in saving money on your utility bills?
7580072362,Spam,Fraudulent Service,2,4,Hyderabad,Afternoon,901,Telemarketing spam,78,2024-06-03,False,Your social security number needs verification.
6732172230,Not Spam,None,0,0,Jaipur,Evening,125,Expected call,30,2024-11-10,False,"Hi, this is regarding your job application."
7776390780,Not Spam,None,0,1,Delhi,Night,542,Genuine call,9,2024-09-11,False,Your requested callback about the service issue.
8563727014,Not Spam,Service,0,1,Jaipur,Night,239,Helpful service,24,2024-06-26,False,This is about your recent purchase.
9773606790,Not Spam,Service,0,0,Jaipur,Afternoon,163,Normal call,54,2024-09-24,False,This is your bank calling to verify a transaction.
6388114780,Spam,Scammer,4,6,Unknown,Evening,1101,Scam alert,62,2024-12-10,False,Your bank account needs verification.
6812372796,Not Spam,Service,0,0,Unknown,Morning,1073,Normal call,32,2024-09-17,False,This is a follow-up call.
7811210327,Not Spam,Business,0,0,Chennai,Evening,75,OK,32,2024-04-30,False,This is your bank calling to verify a transaction.
8984003275,Not Spam,Service,0,0,Mumbai,Morning,401,Normal call,39,2024-08-15,True,"Hi, this is regarding your job application."
8860019363,Not Spam,Business,0,0,Bangalore,Afternoon,61,Normal call,15,2024-11-16,False,"Hi, this is regarding your job application."
7470910166,Not Spam,Personal,0,0,Pune,Morning,195,OK,45,2024-04-21,False,This is about your recent purchase.
6423879711,Not Spam,Service,0,1,Pune,Morning,530,Business call,48,2024-04-02,False,Calling from your doctor's office.
9646713733,Not Spam,Personal,0,0,Mumbai,Night,77,Important call,10,2024-10-24,True,"Hi, this is regarding your job application."
6458193291,Not Spam,None,0,2,Unknown,Afternoon,279,Genuine call,22,2024-07-20,False,"Hi, this is regarding your job application."
7427301974,Not Spam,None,0,0,Chennai,Morning,449,OK,39,2024-11-03,False,Calling regarding your recent inquiry.
8846194449,Not Spam,Service,0,0,Unknown,Afternoon,324,Important call,46,2024-03-13,False,Following up on your inquiry.
8890661407,Not Spam,Personal,0,1,Unknown,Morning,343,Important call,32,2024-10-30,True,This is your delivery service.
9642791891,Not Spam,Service,0,0,Unknown,Night,146,Important call,37,2024-07-29,True,This is your bank calling to verify a transaction.
8052294355,Not Spam,Business,0,0,Chennai,Night,18,Expected call,24,2024-03-24,False,About your recent service request.
6960704914,Spam,Fraudulent Service,5,5,Ahmedabad,Evening,530,Telemarketing spam,76,2024-04-03,False,We detected suspicious activity.
9910497760,Not Spam,None,0,0,Pune,Morning,555,Helpful service,28,2024-03-08,True,Your requested callback about the service issue.
8978482392,Not Spam,Business,0,2,Bangalore,Morning,579,Important call,32,2025-01-04,False,This is about your recent purchase.
8894623052,Spam,Fraudulent Service,3,0,Bangalore,Afternoon,182,Unwanted sales,89,2024-07-09,False,Your social security number needs verification.
6476510830,Not Spam,Service,0,0,Unknown,Morning,289,Expected call,19,2024-10-03,False,About your recent service request.
9179565078,Not Spam,None,0,0,Unknown,Morning,483,Genuine call,27,2024-09-25,False,"Hi, this is regarding your job application."
8302408275,Not Spam,None,0,0,Bangalore,Night,385,Business call,39,2024-09-21,False,Your requested callback about the service issue.
8271134845,Not Spam,Service,0,0,Kolkata,Afternoon,56,OK,24,2025-01-19,False,Calling from your doctor's office.
6139887113,Not Spam,Service,0,0,Pune,Night,150,Genuine call,33,2024-04-11,False,This is your delivery service.
8329247294,Not Spam,Business,0,0,Hyderabad,Afternoon,225,Normal call,23,2024-03-24,False,We're calling about your account.
7510391628,Not Spam,None,0,0,Unknown,Afternoon,547,Normal call,23,2024-02-27,False,This is your delivery service.
8428707785,Not Spam,None,0,0,Hyderabad,Afternoon,484,Normal call,12,2024-05-07,False,This is your bank calling to verify a transaction.
7315665432,Not Spam,Business,0,0,Pune,Afternoon,541,Genuine call,23,2024-03-28,False,This is your bank calling to verify a transaction.
8770935891,Spam,Survey,4,0,Delhi,Morning,447,Unwanted sales,71,2024-06-27,False,Your opinion matters to us.
6354763587,Not Spam,None,0,0,Kolkata,Night,75,Helpful service,29,2024-03-28,False,This is your bank calling to verify a transaction.
6321792771,Not Spam,Business,0,1,Unknown,Night,187,Helpful service,14,2024-05-19,False,This is your bank calling to verify a transaction.
6490883889,Spam,Fraudulent Service,1,1,Bangalore,Afternoon,204,Unwanted sales,77,2024-09-09,False,"Hello, this is about your subscription."
9985123369,Spam,Telemarketer,10,4,Chennai,Morning,397,Suspicious call,72,2024-10-07,False,Are you interested in saving money on your utility bills?
7394137098,Not Spam,Service,0,0,Delhi,Night,441,OK,23,2024-04-18,False,"Hi, this is regarding your job application."
9959324525,Not Spam,None,0,2,Kolkata,Evening,1103,Important call,25,2024-10-19,True,Calling from your doctor's office.
6059231233,Spam,Telemarketer,3,2,Delhi,Morning,100,Not sure,71,2024-08-06,True,"Hello, we're offering a great deal on credit cards with zero annual fees!"
8893069313,Spam,Scammer,1,0,Mumbai,Evening,720,Telemarketing spam,92,2024-03-31,True,Important notice about your account security.
9120369561,Not Spam,Service,0,1,Pune,Morning,596,OK,30,2025-01-01,False,Calling regarding your recent inquiry.
9084191623,Spam,Fraudulent Service,1,8,Bangalore,Evening,257,Not sure,51,2024-08-25,False,Your computer might be infected.
9848077545,Not Spam,Personal,0,0,Unknown,Night,36,Genuine call,47,2024-05-21,False,This is your bank calling to verify a transaction.
8036900967,Not Spam,Personal,0,0,Chennai,Afternoon,982,OK,40,2024-10-23,False,This is your bank calling to verify a transaction.
9666018569,Spam,Telemarketer,13,9,Mumbai,Afternoon,10,Suspicious call,64,2024-07-13,False,We have an exclusive offer for you today.
8715107825,Not Spam,Service,0,0,Mumbai,Evening,440,Business call,28,2024-11-11,False,Following up on your inquiry.
8340237687,Not Spam,Business,0,0,Chennai,Morning,244,Helpful service,13,2024-12-06,True,This is your bank calling to verify a transaction.
8618921536,Not Spam,None,0,1,Ahmedabad,Afternoon,353,Genuine call,22,2024-05-21,True,Your requested callback about the service issue.
8914336876,Spam,Scammer,9,10,Unknown,Morning,54,Annoying call,78,2025-01-18,False,This is regarding your car's extended warranty.
9049678704,Not Spam,Personal,0,0,Unknown,Afternoon,334,Helpful service,31,2024-12-08,False,This is your delivery service.
8395896778,Not Spam,None,0,1,Kolkata,Afternoon,266,Genuine call,23,2024-12-09,False,Following up on your inquiry.
7140486695,Not Spam,Personal,0,0,Unknown,Evening,1020,Normal call,28,2024-02-16,False,Your requested callback about the service issue.
7561123008,Not Spam,Service,0,0,Unknown,Morning,36,Helpful service,30,2024-09-25,False,This is about your recent purchase.
8692431887,Spam,Scammer,3,0,Kolkata,Evening,419,Unwanted sales,84,2024-10-08,True,You've won a prize in our lucky draw!
8346352972,Spam,Scammer,10,10,Pune,Morning,282,Annoying call,68,2024-02-05,False,Important notice about your account security.
9663405168,Not Spam,Service,0,0,Chennai,Morning,206,OK,19,2024-09-24,False,"Hi, this is regarding your job application."
8604566177,Not Spam,Personal,0,0,Unknown,Night,1010,Normal call,21,2024-07-23,False,About your recent service request.
8747294113,Spam,Telemarketer,4,4,Mumbai,Night,311,Not sure,70,2025-01-11,False,Are you interested in saving money on your utility bills?
6242238083,Not Spam,None,0,0,Unknown,Evening,109,Business call,21,2024-04-04,False,Calling regarding your recent inquiry.
9524102761,Not Spam,None,0,2,Pune,Evening,356,OK,20,2024-07-05,False,Following up on your inquiry.
6781489299,Not Spam,Service,0,0,Delhi,Night,140,Genuine call,41,2024-10-24,False,"Hi, this is regarding your job application."
